Ёи╫╩й╠╪Д, Ёи╫╩╪ш, ╪ш╦Я╠Д╤╞, Ёи╫╩а©(йж), Ёи╫╩╤Н(т╙), птжй
14:12:31, 9.11, 0.01, 844, 769321, бРел
14:12:31, 9.1, -0.01, 2308, 2100716, бТел
14:12:26, 9.11, 0.01, 140, 127685, бРел
14:12:21, 9.1, --, 103, 93912, бТел
14:12:16, 9.1, --, 2052, 1868193, бТел
14:12:11, 9.1, -0.01, 211, 192046, бТел
14:12:06, 9.11, 0.01, 431, 393260, бРел
14:12:01, 9.1, -0.01, 666, 606860, бТел
14:11:56, 9.11, --, 10, 9182, бРел
14:11:51, 9.11, --, 81, 73900, бРел
14:11:46, 9.11, --, 6, 5538, бРел
14:11:41, 9.11, --, 116, 106550, бРел
14:11:36, 9.11, --, 20, 18220, бРел
14:11:31, 9.11, -0.01, 82, 75066, бРел
14:11:26, 9.12, 0.01, 1008, 919295, бРел
14:11:21, 9.11, -0.01, 214, 195172, жпптел
14:11:16, 9.12, --, 104, 95577, бРел
14:11:11, 9.12, 0.01, 179, 163284, бРел
14:11:01, 9.11, --, 668, 609422, бТел
14:11:01, 9.11, --, 275, 250561, бТел
14:10:56, 9.11, --, 170, 154942, бТел
14:10:51, 9.11, --, 490, 446462, бТел
14:10:46, 9.11, --, 526, 479696, бТел
14:10:41, 9.11, -0.01, 92, 83812, бТел
14:10:36, 9.12, 0.02, 60, 55595, бРел
14:10:31, 9.1, --, 51, 46592, бРел
14:10:26, 9.1, -0.01, 3007, 2736406, бТел
14:10:21, 9.11, -0.01, 534, 486692, бТел
14:10:16, 9.12, 0.02, 758, 691806, бРел
14:10:11, 9.1, --, 156, 141960, бТел
14:10:06, 9.1, --, 739, 672963, бТел
14:10:01, 9.1, -0.01, 62, 56492, бТел
14:09:56, 9.11, 0.01, 144, 131184, бРел
14:09:51, 9.1, --, 251, 228446, бТел
14:09:46, 9.1, --, 156, 142105, бТел
14:09:41, 9.1, --, 60, 55473, бТел
14:09:36, 9.1, --, 1844, 1678040, бТел
14:09:31, 9.1, --, 70, 63772, бТел
14:09:26, 9.1, --, 260, 237473, бТел
14:09:21, 9.1, --, 43, 39312, бТел
14:09:16, 9.1, --, 59, 53726, бТел
14:09:11, 9.1, -0.01, 632, 575120, бТел
14:09:06, 9.11, 0.01, 620, 564820, бРел
14:09:01, 9.1, --, 544, 495913, бТел
14:08:56, 9.1, -0.01, 215, 195686, бТел
14:08:51, 9.11, --, 889, 810717, бРел
14:08:46, 9.11, --, 4250, 3871968, бРел
14:08:41, 9.11, --, 2608, 2375888, бРел
14:08:36, 9.11, --, 717, 654025, бРел
14:08:31, 9.11, 0.01, 139, 126665, бРел
14:08:26, 9.1, --, 842, 766292, бТел
14:08:21, 9.1, -0.01, 812, 739065, бТел
14:08:16, 9.11, --, 495, 450981, бРел
14:08:11, 9.11, 0.01, 55, 50141, бРел
14:08:06, 9.1, -0.01, 353, 322067, бТел
14:08:01, 9.11, --, 246, 224178, бРел
14:07:56, 9.11, 0.01, 77, 70985, бРел
14:07:51, 9.1, --, 179, 162926, бТел
14:07:46, 9.1, --, 69, 62899, бТел
14:07:41, 9.1, --, 448, 407680, бТел
14:07:36, 9.1, --, 61, 56347, бТел
14:07:31, 9.1, --, 624, 567840, бТел
14:07:26, 9.1, 0.01, 1415, 1288268, бРел
14:07:21, 9.09, --, 644, 586123, бРел
14:07:16, 9.09, -0.01, 2244, 2040086, бТел
14:07:06, 9.1, --, 2614, 2378812, бРел
14:07:06, 9.1, --, 5080, 4623673, бРел
14:07:01, 9.1, 0.01, 6959, 6332726, бРел
14:06:56, 9.09, -0.01, 2549, 2317877, бТел
14:06:46, 9.1, 0.01, 1213, 1104084, бРел
14:06:41, 9.09, -0.01, 736, 669024, бТел
14:06:36, 9.1, --, 582, 530420, бРел
14:06:31, 9.1, --, 292, 265720, бРел
14:06:26, 9.1, --, 3008, 2737571, бТел
14:06:21, 9.1, -0.03, 7949, 7233844, бТел
14:06:16, 9.13, 0.03, 56, 52004, бРел
14:06:11, 9.1, -0.02, 8061, 7336347, бТел
14:06:06, 9.12, -0.01, 270, 246312, жпптел
14:06:01, 9.13, 0.03, 1615, 1474969, бРел
14:05:56, 9.1, --, 7638, 6950944, бТел
14:05:51, 9.1, --, 723, 658112, бТел
14:05:46, 9.1, --, 2645, 2407350, бРел
14:05:41, 9.1, 0.01, 2120, 1929200, бРел
14:05:36, 9.09, -0.01, 1408, 1280744, бТел
14:05:31, 9.1, --, 256, 232960, бРел
14:05:26, 9.1, --, 1444, 1314768, бРел
14:05:21, 9.1, --, 1746, 1589078, бРел
14:05:16, 9.1, --, 557, 507707, бРел
14:05:11, 9.1, --, 1006, 915532, бРел
14:05:01, 9.1, --, 504, 458640, бРел
14:05:01, 9.1, --, 60, 54600, бРел
14:04:56, 9.1, --, 4780, 4349945, бТел
14:04:51, 9.1, -0.02, 62, 56929, бТел
14:04:46, 9.12, 0.03, 636, 580177, бРел
14:04:41, 9.09, -0.01, 5800, 5272636, бТел
14:04:36, 9.1, --, 1990, 1810972, бРел
14:04:31, 9.1, --, 1231, 1120246, бРел
14:04:26, 9.1, --, 741, 675147, бРел
14:04:21, 9.1, 0.01, 1372, 1248665, бРел
14:04:16, 9.09, -0.01, 763, 693894, бТел
14:04:11, 9.1, --, 298, 271252, бРел
14:04:06, 9.1, 0.01, 2758, 2510580, бРел
14:04:01, 9.09, -0.01, 191, 173655, бТел
14:03:56, 9.1, --, 12, 11793, бРел
14:03:51, 9.1, 0.01, 429, 390499, бРел
14:03:46, 9.09, -0.01, 119, 108207, бТел
14:03:41, 9.1, --, 248, 225680, бРел
14:03:36, 9.1, 0.01, 439, 399526, бРел
14:03:31, 9.09, --, 122, 110970, бТел
14:03:26, 9.09, -0.01, 261, 238085, бТел
14:03:21, 9.1, --, 56, 51251, бРел
14:03:16, 9.1, --, 201, 183747, бРел
14:03:11, 9.1, --, 242, 220292, бРел
14:03:01, 9.1, --, 1073, 977121, бТел
14:03:01, 9.1, -0.01, 113, 103667, бТел
14:02:56, 9.11, --, 9, 8308, бРел
14:02:51, 9.11, --, 1764, 1607004, бРел
14:02:46, 9.11, --, 51, 46643, бТел
14:02:41, 9.11, 0.03, 111, 101157, жпптел
14:02:36, 9.08, -0.02, 5812, 5277296, бТел
14:02:31, 9.1, 0.01, 108, 98280, бРел
14:02:26, 9.09, -0.01, 3205, 2913454, бТел
14:02:21, 9.1, -0.01, 6159, 5604872, бТел
14:02:16, 9.11, 0.01, 1090, 993062, бТел
14:02:11, 9.1, --, 65, 59987, бТел
14:02:06, 9.1, -0.02, 132, 120993, бТел
14:02:01, 9.12, 0.02, 769, 701437, бРел
14:01:56, 9.1, --, 6008, 5468008, бРел
14:01:51, 9.1, 0.01, 616, 561433, бРел
14:01:46, 9.09, --, 612, 556889, бТел
14:01:41, 9.09, --, 217, 198089, бТел
14:01:36, 9.09, 0.01, 1071, 973575, бРел
14:01:31, 9.08, --, 200, 182471, бТел
14:01:21, 9.08, --, 52, 47361, бТел
14:01:21, 9.08, 0.01, 1396, 1268294, бРел
14:01:16, 9.07, 0.01, 15395, 13964026, бРел
14:01:06, 9.06, --, 2876, 2605945, бТел
14:01:01, 9.06, --, 2058, 1864620, бТел
14:00:51, 9.06, -0.01, 811, 735237, бТел
14:00:36, 9.07, -0.01, 13770, 12489462, бТел
14:00:36, 9.08, --, 1514, 1375365, бТел
14:00:31, 9.08, --, 744, 675552, бТел
14:00:26, 9.08, --, 1616, 1467763, бТел
14:00:21, 9.08, --, 909, 826062, бТел
14:00:16, 9.08, -0.01, 897, 815311, бТел
14:00:11, 9.09, -0.01, 684, 622628, бТел
14:00:06, 9.1, --, 1706, 1552678, бТел
14:00:01, 9.1, --, 926, 842878, бТел
13:59:56, 9.1, --, 209, 191027, бТел
13:59:51, 9.1, --, 542, 493292, бТел
13:59:46, 9.1, --, 55, 50814, бТел
13:59:41, 9.1, -0.01, 128, 117353, бТел
13:59:36, 9.11, -0.01, 512, 466432, бТел
13:59:31, 9.12, 0.01, 70, 63912, бРел
13:59:26, 9.11, --, 140, 127539, бТел
13:59:21, 9.11, --, 456, 415416, бРел
13:59:16, 9.11, -0.01, 835, 760721, бТел
13:59:11, 9.12, 0.01, 4461, 4069271, бРел
13:59:06, 9.11, -0.01, 1145, 1043641, бТел
13:59:01, 9.12, --, 572, 522539, бРел
13:58:56, 9.12, 0.01, 1490, 1358952, бРел
13:58:51, 9.11, --, 673, 613941, бТел
13:58:46, 9.11, --, 254, 231758, бТел
13:58:41, 9.11, --, 997, 908376, бТел
13:58:36, 9.11, --, 181, 165729, бТел
13:58:31, 9.11, --, 296, 269656, бРел
13:58:26, 9.11, -0.01, 645, 587995, бТел
13:58:21, 9.12, 0.02, 3012, 2747235, бРел
13:58:16, 9.1, -0.01, 1414, 1287395, бТел
13:58:11, 9.11, 0.01, 1583, 1442295, бРел
13:58:06, 9.1, --, 2493, 2269321, бРел
13:58:01, 9.1, -0.01, 4801, 4369747, бТел
13:57:56, 9.11, --, 3759, 3425068, бТел
13:57:51, 9.11, 0.01, 194, 176806, бРел
13:57:46, 9.1, --, 228, 208353, бТел
13:57:41, 9.1, --, 654, 595212, бТел
13:57:36, 9.1, 0.01, 1973, 1795684, бРел
13:57:31, 9.09, -0.01, 1740, 1581660, бТел
13:57:26, 9.1, 0.01, 2705, 2461950, бРел
13:57:21, 9.09, -0.01, 1327, 1206715, бТел
13:57:16, 9.1, --, 1328, 1208480, бРел
13:57:11, 9.1, 0.01, 992, 902720, бРел
13:57:06, 9.09, -0.01, 1112, 1010808, бТел
13:57:01, 9.1, --, 904, 823513, бРел
13:56:51, 9.1, --, 329, 300227, бРел
13:56:51, 9.1, --, 3875, 3526286, бРел
13:56:46, 9.1, -0.01, 4952, 4506756, бТел
13:56:41, 9.11, --, 955, 870478, бРел
13:56:36, 9.11, --, 156, 142116, бРел
13:56:31, 9.11, -0.01, 665, 605924, бТел
13:56:26, 9.12, 0.02, 736, 671232, жпптел
13:56:21, 9.1, -0.03, 5099, 4640854, бТел
13:56:16, 9.13, 0.01, 617, 563430, жпптел
13:56:11, 9.12, -0.01, 2402, 2190842, бТел
13:56:06, 9.13, --, 1162, 1060979, бТел
13:56:01, 9.13, -0.01, 218, 199837, бТел
13:55:56, 9.14, --, 57, 52207, бРел
13:55:51, 9.14, --, 129, 118308, бРел
13:55:41, 9.14, -0.01, 1535, 1403026, бТел
13:55:41, 9.15, --, 4300, 3934500, бТел
13:55:36, 9.15, --, 1021, 935056, бТел
13:55:31, 9.15, --, 274, 250783, бТел
13:55:26, 9.15, --, 849, 777091, бРел
13:55:21, 9.15, --, 1159, 1060668, бРел
13:55:16, 9.15, --, 1375, 1258747, бТел
13:55:11, 9.15, -0.01, 368, 336720, бТел
13:55:06, 9.16, --, 414, 379297, бРел
13:55:01, 9.16, --, 100, 92479, бРел
13:54:56, 9.16, --, 400, 367279, бРел
13:54:51, 9.16, -0.01, 3308, 3030421, бТел
13:54:46, 9.17, --, 260, 238420, бРел
13:54:41, 9.17, --, 26, 23915, бРел
13:54:36, 9.17, -0.01, 542, 497087, бТел
13:54:26, 9.18, 0.01, 1040, 955454, бРел
13:54:21, 9.17, -0.01, 5249, 4813443, бТел
13:54:11, 9.18, --, 2201, 2021215, бРел
13:54:06, 9.18, 0.01, 215, 197406, бРел
13:54:01, 9.17, --, 1344, 1233328, бТел
13:53:56, 9.17, --, 1191, 1092183, бТел
13:53:51, 9.17, -0.01, 37, 34772, бТел
13:53:46, 9.18, --, 248, 227664, бРел
13:53:41, 9.18, --, 158, 145117, бРел
13:53:36, 9.18, -0.01, 2228, 2046185, бТел
13:53:31, 9.19, --, 75, 68961, бРел
13:53:26, 9.19, --, 116, 107486, бРел
13:53:21, 9.19, -0.01, 1323, 1216608, бТел
13:53:16, 9.2, 0.01, 82, 75513, бРел
13:53:11, 9.19, -0.01, 35, 32201, бТел
13:53:06, 9.2, --, 246, 226393, бРел
13:53:01, 9.2, --, 1100, 1011999, бРел
13:52:56, 9.2, --, 4, 4563, бРел
13:52:51, 9.2, --, 69, 64326, бРел
13:52:46, 9.2, -0.01, 544, 500774, бТел
13:52:41, 9.21, 0.01, 652, 600639, бРел
13:52:36, 9.2, -0.01, 1146, 1055129, бТел
13:52:31, 9.21, --, 306, 281899, бРел
13:52:26, 9.21, --, 8, 8252, бРел
13:52:16, 9.21, --, 45, 42292, бРел
13:52:16, 9.21, 0.01, 2, 1915, бРел
13:52:11, 9.2, -0.01, 256, 236403, бТел
13:52:06, 9.21, -0.01, 955, 880033, бТел
13:52:01, 9.22, 0.01, 300, 276600, бРел
13:51:56, 9.21, --, 772, 711012, бТел
13:51:51, 9.21, -0.01, 54, 49807, бТел
13:51:46, 9.22, 0.01, 1236, 1140477, бРел
13:51:41, 9.21, -0.01, 1648, 1518102, бТел
13:51:36, 9.22, --, 126, 116540, бТел
13:51:31, 9.22, 0.01, 1454, 1340809, бРел
13:51:26, 9.21, --, 411, 378567, бТел
13:51:21, 9.21, -0.01, 2627, 2419945, бТел
13:51:16, 9.22, -0.01, 564, 520008, бРел
13:51:11, 9.23, 0.03, 133, 123608, бРел
13:51:06, 9.2, -0.02, 744, 684480, бТел
13:51:01, 9.22, 0.02, 1111, 1024378, бРел
13:50:56, 9.2, --, 148, 136160, бТел
13:50:51, 9.2, -0.03, 309, 284390, бТел
13:50:46, 9.23, 0.01, 99, 91413, бРел
13:50:41, 9.22, -0.02, 10644, 9813768, бТел
13:50:36, 9.24, 0.02, 462, 427701, бРел
13:50:31, 9.22, -0.01, 2913, 2686044, бТел
13:50:26, 9.23, --, 118, 109578, бТел
13:50:21, 9.23, --, 154, 142806, бТел
13:50:16, 9.23, --, 66, 61730, бТел
13:50:11, 9.23, --, 253, 233629, бТел
13:50:06, 9.23, --, 42, 38839, бТел
13:50:01, 9.23, -0.01, 162, 150338, бТел
13:49:56, 9.24, --, 826, 763297, бРел
13:49:51, 9.24, --, 3229, 2983854, бРел
13:49:46, 9.24, --, 33, 30602, бРел
13:49:41, 9.24, --, 204, 189383, бРел
13:49:36, 9.24, --, 50, 47013, бРел
13:49:31, 9.24, --, 20, 18480, бТел
13:49:26, 9.24, --, 858, 792865, бТел
13:49:21, 9.24, --, 159, 146952, бТел
13:49:16, 9.24, --, 84, 77616, бТел
13:49:11, 9.24, --, 381, 352154, бРел
13:49:06, 9.24, 0.01, 20, 18480, бРел
13:49:01, 9.23, -0.01, 592, 546416, бТел
13:48:56, 9.24, --, 442, 409221, бРел
13:48:51, 9.24, --, 55, 51300, бТел
13:48:41, 9.24, --, 1963, 1814292, бРел
13:48:36, 9.24, -0.01, 1837, 1697942, бТел
13:48:31, 9.25, 0.01, 17, 16576, бРел
13:48:21, 9.24, -0.01, 234, 216289, бТел
13:48:16, 9.25, --, 120, 111000, бРел
13:48:11, 9.25, --, 384, 356088, бРел
13:48:06, 9.25, --, 7978, 7379724, бТел
13:48:01, 9.25, --, 859, 795056, бТел
13:47:51, 9.25, -0.01, 1284, 1187848, бТел
13:47:46, 9.26, 0.01, 832, 771320, бРел
13:47:41, 9.25, --, 3253, 3009136, бТел
13:47:31, 9.25, --, 877, 811484, бТел
13:47:26, 9.25, --, 1586, 1467864, бРел
13:47:21, 9.25, 0.01, 49, 46176, бРел
13:47:16, 9.24, -0.01, 380, 351120, бТел
13:47:11, 9.25, --, 122, 112924, бРел
13:47:06, 9.25, 0.01, 3705, 3427976, бРел
13:47:01, 9.24, -0.01, 28, 25872, бТел
13:46:56, 9.25, 0.01, 40, 37000, бРел
13:46:51, 9.24, --, 38, 35185, бТел
13:46:46, 9.24, --, 413, 382018, бРел
13:46:41, 9.24, --, 120, 111767, бРел
13:46:36, 9.24, --, 459, 424152, бРел
13:46:31, 9.24, --, 248, 230039, бРел
13:46:26, 9.24, --, 508, 470279, бРел
13:46:21, 9.24, --, 120, 111767, бРел
13:46:16, 9.24, --, 8, 7392, бРел
13:46:11, 9.24, --, 19, 17592, бРел
13:46:06, 9.24, --, 359, 331752, бРел
13:46:01, 9.24, --, 369, 341806, бРел
13:45:56, 9.24, -0.01, 987, 912024, бТел
13:45:51, 9.25, 0.01, 105, 97976, бРел
13:45:46, 9.24, --, 481, 445294, бТел
13:45:41, 9.24, --, 1787, 1651224, бТел
13:45:36, 9.24, --, 2600, 2402547, бТел
13:45:31, 9.24, -0.01, 257, 238318, бТел
13:45:26, 9.25, 0.02, 4997, 4622336, бРел
13:45:21, 9.23, -0.02, 1194, 1102874, бТел
13:45:16, 9.25, 0.02, 3150, 2914120, бРел
13:45:11, 9.23, --, 772, 712556, бТел
13:45:06, 9.23, --, 1777, 1640577, бТел
13:45:01, 9.23, --, 13, 12848, бТел
13:44:56, 9.23, -0.01, 1334, 1231355, бТел
13:44:51, 9.24, 0.01, 140, 130247, бРел
13:44:46, 9.23, -0.01, 1920, 1773046, бТел
13:44:41, 9.24, 0.01, 86, 79537, бРел
13:44:31, 9.23, --, 188, 173524, бТел
13:44:31, 9.23, -0.01, 3440, 3175120, бТел
13:44:26, 9.24, 0.01, 161, 149614, бРел
13:44:21, 9.23, --, 35, 32341, бТел
13:44:16, 9.23, --, 18, 16687, бТел
13:44:11, 9.23, -0.01, 194, 179874, бТел
13:44:06, 9.24, --, 526, 486097, бРел
13:44:01, 9.24, --, 180, 167207, бРел
13:43:56, 9.24, --, 106, 98017, бРел
13:43:51, 9.24, --, 2, 2661, бРел
13:43:46, 9.24, --, 94, 86929, бРел
13:43:41, 9.24, --, 100, 93287, бРел
13:43:36, 9.24, --, 156, 145031, бТел
13:43:31, 9.24, --, 5, 4730, бТел
13:43:26, 9.24, --, 58, 54405, бТел
13:43:21, 9.24, --, 162, 149761, бРел
13:43:11, 9.24, --, 789, 729886, бРел
13:43:11, 9.24, 0.01, 26, 24097, бРел
13:43:06, 9.23, -0.01, 108, 100570, бТел
13:43:01, 9.24, --, 551, 509160, бРел
13:42:56, 9.24, --, 1101, 1018174, бРел
13:42:51, 9.24, 0.01, 12, 11088, бРел
13:42:46, 9.23, -0.01, 1513, 1396609, бТел
13:42:41, 9.24, --, 1785, 1650190, бРел
13:42:36, 9.24, --, 32, 29568, бРел
13:42:31, 9.24, --, 872, 806615, бТел
13:42:26, 9.24, --, 202, 186721, бРел
13:42:21, 9.24, --, 636, 587664, бТел
13:42:16, 9.24, 0.01, 944, 872256, бРел
13:42:11, 9.23, -0.01, 20, 18460, бТел
13:42:06, 9.24, --, 39, 36072, бРел
13:42:01, 9.24, --, 65, 60910, бТел
13:41:56, 9.24, 0.02, 283, 261528, жпптел
13:41:51, 9.22, -0.02, 4592, 4234709, бТел
13:41:46, 9.24, 0.01, 852, 788135, бРел
13:41:41, 9.23, 0.01, 91, 84029, жпптел
13:41:36, 9.22, -0.02, 610, 562493, бТел
13:41:31, 9.24, --, 81, 75250, бТел
13:41:26, 9.24, --, 5023, 4641436, бТел
13:41:21, 9.24, --, 420, 388819, бТел
13:41:16, 9.24, 0.01, 3042, 2811325, бРел
13:41:06, 9.23, -0.01, 17, 16540, жпптел
13:41:06, 9.24, 0.03, 1446, 1336177, бРел
13:41:01, 9.21, -0.02, 8399, 7735515, бТел
13:40:51, 9.23, 0.01, 337, 311457, бРел
13:40:46, 9.22, --, 156, 144127, бТел
13:40:41, 9.22, --, 1456, 1342432, бТел
13:40:31, 9.22, --, 646, 595685, бТел
13:40:21, 9.22, --, 28, 25816, бТел
13:40:16, 9.22, -0.01, 58, 54287, бТел
13:40:11, 9.23, 0.01, 78, 72067, бРел
13:40:06, 9.22, --, 1429, 1318386, бТел
13:40:01, 9.22, -0.01, 67, 61810, бТел
13:39:56, 9.23, --, 1101, 1016629, бТел
13:39:51, 9.23, --, 310, 286203, бТел
13:39:46, 9.23, -0.01, 15, 13881, бТел
13:39:41, 9.24, 0.01, 32, 29568, бРел
13:39:36, 9.23, --, 104, 96878, бТел
13:39:31, 9.23, --, 8, 7384, бТел
13:39:21, 9.23, --, 0, 886, бТел
13:39:21, 9.23, --, 24, 22152, бТел
13:39:16, 9.23, -0.02, 10, 9303, бТел
13:39:11, 9.25, 0.01, 1461, 1352276, бРел
13:39:06, 9.24, 0.01, 328, 303515, бРел
13:39:01, 9.23, --, 482, 444959, бРел
13:38:56, 9.23, --, 915, 844581, бРел
13:38:51, 9.23, --, 961, 887852, бРел
13:38:46, 9.23, --, 354, 326815, бРел
13:38:41, 9.23, --, 10, 10042, бРел
13:38:36, 9.23, --, 162, 149599, бРел
13:38:31, 9.23, -0.02, 17646, 16287479, бТел
13:38:26, 9.25, 0.01, 175, 161912, бРел
13:38:21, 9.24, -0.01, 551, 509160, бТел
13:38:16, 9.25, --, 860, 795500, бРел
13:38:11, 9.25, --, 2163, 2000812, бРел
13:38:06, 9.25, 0.01, 106, 98864, бРел
13:38:01, 9.24, -0.01, 9, 8426, бТел
13:37:56, 9.25, --, 334, 309764, бРел
13:37:51, 9.25, --, 1, 1036, бРел
13:37:46, 9.25, --, 77, 72076, бРел
13:37:41, 9.25, 0.01, 296, 274688, бРел
13:37:36, 9.24, -0.01, 5, 4730, бТел
13:37:31, 9.25, --, 1584, 1466088, бРел
13:37:21, 9.25, --, 233, 216376, бРел
13:37:21, 9.25, --, 1547, 1431752, бТел
13:37:16, 9.25, --, 1940, 1794648, бТел
13:37:11, 9.25, --, 259, 240352, бТел
13:37:06, 9.25, --, 393, 363636, бТел
13:37:01, 9.25, --, 2392, 2212748, бРел
13:36:56, 9.25, 0.01, 2226, 2059864, бРел
13:36:51, 9.24, -0.01, 256, 236544, бТел
13:36:46, 9.25, --, 13, 12136, бРел
13:36:41, 9.25, --, 909, 841676, бРел
13:36:36, 9.25, 0.01, 88, 81548, бРел
13:36:31, 9.24, -0.01, 1654, 1529109, бТел
13:36:26, 9.25, 0.01, 1355, 1253412, бРел
13:36:21, 9.24, --, 43, 39768, бТел
13:36:16, 9.24, -0.01, 162, 149761, бТел
13:36:06, 9.25, 0.01, 950, 879564, бРел
13:36:01, 9.24, --, 213, 197070, бТел
13:35:56, 9.24, --, 13432, 12411168, бТел
13:35:51, 9.24, --, 78, 72145, бТел
13:35:46, 9.24, --, 191, 176520, бТел
13:35:41, 9.24, -0.01, 548, 507239, бТел
13:35:36, 9.25, 0.01, 720, 666888, бРел
13:35:31, 9.24, --, 2211, 2043000, бТел
13:35:26, 9.24, -0.01, 3229, 2984002, бТел
13:35:21, 9.25, 0.01, 30, 27824, бРел
13:35:16, 9.24, --, 25, 23950, бТел
13:35:11, 9.24, -0.01, 66, 61057, бТел
13:35:06, 9.25, 0.01, 68, 62900, бРел
13:35:01, 9.24, --, 80, 74807, бТел
13:34:56, 9.24, -0.01, 370, 341953, бТел
13:34:51, 9.25, --, 128, 118400, бРел
13:34:46, 9.25, 0.01, 85, 79476, бРел
13:34:41, 9.24, --, 903, 834408, бТел
13:34:36, 9.24, --, 76, 70667, бТел
13:34:31, 9.24, --, 559, 516552, бТел
13:34:26, 9.24, --, 56, 51744, бТел
13:34:21, 9.24, -0.01, 78, 72885, бТел
13:34:16, 9.25, 0.01, 83, 76812, бРел
13:34:11, 9.24, --, 556, 514631, бТел
13:34:06, 9.24, --, 168, 155232, бТел
13:34:01, 9.24, --, 272, 251328, бТел
13:33:56, 9.24, -0.01, 643, 594168, бТел
13:33:46, 9.25, 0.01, 186, 172124, бРел
13:33:46, 9.24, --, 212, 196775, бТел
13:33:41, 9.24, --, 520, 480480, бТел
13:33:36, 9.24, --, 216, 199584, бТел
13:33:31, 9.24, --, 99, 91512, бТел
13:33:26, 9.24, --, 577, 533702, бТел
13:33:16, 9.24, --, 8, 7392, бТел
13:33:11, 9.24, --, 24, 22176, бТел
13:33:06, 9.24, --, 1513, 1398270, бРел
13:33:01, 9.24, --, 39, 36072, бРел
13:32:56, 9.24, 0.01, 67, 61944, бРел
13:32:46, 9.23, -0.01, 84, 78418, бТел
13:32:46, 9.24, --, 252, 233735, бРел
13:32:41, 9.24, 0.01, 318, 293905, бРел
13:32:36, 9.23, -0.01, 3, 2805, бТел
13:32:31, 9.24, --, 260, 240240, бРел
13:32:26, 9.24, --, 389, 360286, бРел
13:32:21, 9.24, --, 108, 99792, бРел
13:32:16, 9.24, 0.01, 584, 539616, бРел
13:32:11, 9.23, -0.01, 336, 310128, бТел
13:32:01, 9.24, --, 916, 846384, бРел
13:31:56, 9.24, -0.01, 10, 9313, жпптел
13:31:51, 9.25, 0.01, 6259, 5789612, бРел
13:31:46, 9.24, --, 1211, 1119000, бТел
13:31:41, 9.24, -0.01, 501, 463774, бТел
13:31:36, 9.25, --, 312, 289488, бРел
13:31:31, 9.25, --, 474, 438524, бРел
13:31:26, 9.25, -0.01, 1183, 1094312, бТел
13:31:21, 9.26, 0.01, 308, 285208, бРел
13:31:16, 9.25, --, 29, 27676, бТел
13:31:11, 9.25, --, 58, 53724, бТел
13:31:06, 9.25, --, 356, 329300, бРел
13:31:01, 9.25, --, 1920, 1776888, бРел
13:30:56, 9.25, --, 6960, 6438888, бРел
13:30:51, 9.25, --, 986, 912124, бТел
13:30:46, 9.25, 0.01, 440, 407000, бРел
13:30:36, 9.24, -0.01, 555, 512856, бТел
13:30:36, 9.25, --, 140, 130388, бРел
13:30:31, 9.25, --, 1309, 1211528, бРел
13:30:26, 9.25, --, 1316, 1218188, бРел
13:30:21, 9.25, --, 369, 341436, бРел
13:30:16, 9.25, --, 1210, 1119916, бТел
13:30:06, 9.25, --, 90, 84064, бТел
13:30:06, 9.25, --, 627, 580308, бРел
13:30:01, 9.25, --, 2636, 2438892, бРел
13:29:56, 9.25, --, 12, 11100, бРел
13:29:51, 9.25, 0.01, 141, 131276, бРел
13:29:46, 9.24, -0.01, 243, 225012, бТел
13:29:41, 9.25, --, 52, 48100, бРел
13:29:36, 9.25, --, 1371, 1268212, бРел
13:29:26, 9.25, --, 41, 38776, бРел
13:29:26, 9.25, 0.01, 112, 103600, бРел
13:29:21, 9.24, -0.01, 287, 265224, бТел
13:29:16, 9.25, --, 301, 279276, бРел
13:29:06, 9.25, --, 19, 17612, бРел
13:29:06, 9.25, -0.02, 4304, 3981644, бТел
13:29:01, 9.27, 0.02, 117, 109311, бРел
13:28:51, 9.25, -0.02, 765, 708476, бТел
13:28:51, 9.27, --, 426, 394976, бТел
13:28:41, 9.27, --, 2058, 1908581, бТел
13:28:41, 9.27, --, 376, 348552, бТел
13:28:31, 9.27, --, 1714, 1588952, бРел
13:28:31, 9.27, 0.01, 2372, 2198844, бРел
13:28:26, 9.26, --, 710, 657534, бТел
13:28:21, 9.26, -0.01, 280, 260168, бТел
13:28:16, 9.27, --, 20, 18540, бРел
13:28:11, 9.27, --, 320, 296640, бРел
13:28:01, 9.27, 0.01, 56, 52801, бРел
13:28:01, 9.26, -0.01, 1140, 1055640, бТел
13:27:56, 9.27, --, 16, 14832, бРел
13:27:51, 9.27, 0.01, 134, 124292, бРел
13:27:46, 9.26, -0.01, 52, 49040, бТел
13:27:36, 9.27, --, 1151, 1067162, бТел
13:27:36, 9.27, -0.01, 44, 41677, бТел
13:27:31, 9.28, 0.01, 241, 223759, бРел
13:27:26, 9.27, --, 59, 55026, бТел
13:27:21, 9.27, --, 24, 22248, бТел
13:27:16, 9.27, -0.01, 665, 617307, бТел
13:27:11, 9.28, 0.01, 77, 71567, бРел
13:27:06, 9.27, -0.01, 438, 406841, бТел
13:27:01, 9.28, --, 2243, 2081541, бРел
13:26:51, 9.28, 0.01, 175, 163031, бРел
13:26:51, 9.27, --, 144, 134377, бТел
13:26:46, 9.27, --, 283, 262378, бТел
13:26:41, 9.27, -0.01, 69, 64815, бТел
13:26:36, 9.28, 0.01, 19, 17669, бРел
13:26:31, 9.27, --, 60, 55620, бТел
