日期, 市场指数, 组合1, 组合2, 组合3, 组合4, 组合5, 无风险利率,SMB,HML
20100308,3053.23,2991.13,2419.3,2387.1,4390.05,3380.7,0.000053,0.0048,-0.0002
20100309,3069.14,3031.7,2422.39,2383.36,4391.88,3372.39,0.000053,-0.003,0.0029
20100310,3048.93,3003.4,2428.28,2351.45,4332.24,3332.56,0.000053,-0.0028,0.001
20100311,3051.28,3008.71,2413.09,2346.35,4299.41,3298.75,0.000053,-0.0026,0.0035
20100312,3013.41,2970.61,2376.19,2311.84,4248.48,3254.05,0.000053,-0.0007,0.0004
20100315,2976.94,2913.12,2325.33,2283.73,4196.74,3251.5,0.000053,0.0061,-0.0006
20100316,2992.84,2908.77,2339.76,2299.84,4206.03,3259.8,0.000053,0.0055,0.0017
20100317,3050.48,2964.66,2391.96,2350.3,4299.97,3338.14,0.000053,0.0039,-0.0028
20100318,3046.09,2974.84,2384.87,2342.57,4294.54,3325.5,0.000053,0.0024,-0.0017
20100319,3067.75,3005.59,2429.98,2362.08,4309.37,3333.86,0.000053,-0.0001,0.0039
20100322,3074.58,3019.74,2422.42,2376.24,4315.94,3334.25,0.000053,0.0054,-0.0031
20100323,3053.13,3015.3,2401.66,2355.58,4319.52,3313.66,0.000053,0.0011,-0.0032
20100324,3056.81,3002.12,2391.66,2363.48,4348.72,3321.8,0.000053,0.003,-0.0008
20100325,3019.18,2960.56,2365.7,2329.02,4263.78,3296.89,0.000053,-0.001,0.0011
20100326,3059.72,3002.83,2392.85,2360.01,4323.85,3316.8,0.000053,-0.0003,0.0028
20100329,3123.8,3097.14,2444.75,2405.12,4376.42,3345.97,0.000053,-0.0108,0.0042
20100330,3128.47,3111.05,2449.75,2400.03,4372.74,3342.72,0.000053,0.0044,-0.0019
20100331,3109.11,3064.59,2427.83,2392.62,4348.36,3345.19,0.000053,0.0088,-0.0064
20100401,3147.42,3103.41,2469.9,2425.49,4401.77,3393.94,0.000053,0.0005,0.0001
20100402,3157.96,3156.14,2501.37,2436.47,4369.26,3409.06,0.000053,-0.0018,0.0028
20100406,3158.68,3186.02,2507.22,2434.84,4376.95,3429.08,0.000053,0.0067,-0.001
20100407,3148.22,3162.43,2501.28,2426.19,4382.1,3456.77,0.000053,0.0056,-0.0039
20100408,3118.71,3084.84,2476.71,2419.38,4366.14,3518.18,0.000053,0.0082,-0.0064
20100409,3145.35,3118.39,2500.28,2438.96,4435.04,3567.17,0.000053,0.0044,0.0004
20100412,3129.26,3081.13,2502.03,2447.05,4490.89,3662.96,0.000053,0.0145,-0.0112
20100413,3161.25,3134.77,2507.99,2455.73,4481.07,3665.32,0.000053,-0.0214,0.0055
20100414,3166.18,3141.93,2544.45,2462.97,4562.46,3729.64,0.000053,0.0069,-0.0027
20100415,3164.97,3181.42,2536.85,2448.59,4551.59,3665.92,0.000053,-0.0051,0.0043
20100416,3130.3,3117.07,2508.85,2430.7,4527.58,3656.63,0.000053,0.0053,-0.003
20100419,2980.3,2932.32,2377.45,2306.63,4377.63,3617.71,0.000053,0.0052,-0.0126
20100420,2979.53,2918.49,2394.11,2311.45,4452.66,3784.8,0.000053,0.0112,-0.0143
20100421,3033.28,2991.91,2430.96,2358.08,4572.39,3883.96,0.000053,0.006,-0.0048
20100422,2999.48,2964.26,2423.46,2331.64,4591.7,3907.91,0.000053,0.009,-0.0074
20100423,2983.54,2980.7,2399.55,2330.84,4569.74,3871.27,0.000053,-0.0002,-0.0009
20100426,2969.5,2968.01,2380.05,2328.78,4526.7,3891.22,0.000053,0.0034,0.0004
20100427,2907.93,2905.43,2309,2271.64,4387.23,3847.42,0.000053,-0.006,0.0002
20100428,2900.33,2895.67,2310.85,2250.28,4366.48,3857.78,0.000053,-0.0009,0.0014
20100429,2868.43,2842.53,2263.94,2216,4256.87,3709.74,0.000053,-0.0112,0.0061
20100430,2870.61,2878.92,2260.45,2207.5,4161.42,3638.46,0.000053,-0.0256,0.008
20100504,2835.28,2859.62,2247.29,2186.42,4189.41,3747.88,0.000053,0.0085,-0.006
20100505,2857.15,2848.61,2250.2,2219.06,4330.46,3864.04,0.000053,0.0203,-0.0063
20100506,2739.7,2662.63,2168.74,2128.38,4238,3796.37,0.000053,0.0112,-0.0079
20100507,2688.38,2550.64,2124.09,2067.29,4262.84,3729.59,0.000053,0.0061,-0.0113
20100510,2698.76,2590.06,2124.72,2059.51,4193.53,3611.76,0.000053,-0.0184,0.0109
20100511,2647.57,2552.41,2116.34,2014.13,4081.31,3500.39,0.000053,-0.0085,-0.0002
20100512,2655.71,2556.33,2094.62,2010.76,3958.76,3412.76,0.000053,-0.022,0.0136
20100513,2710.51,2627.04,2146.58,2060.49,4052.62,3583.36,0.000053,-0.0011,-0.0004
20100514,2696.63,2606.2,2139.94,2047.18,4081.44,3670.11,0.000053,0.0073,-0.0104
20100517,2559.93,2451.74,2033.36,1922.15,3864.25,3527.86,0.000053,-0.0064,-0.0052
20100518,2594.78,2511.14,2048.85,1956.15,3893.87,3515.28,0.000053,-0.0081,0.0058
20100519,2587.81,2517.31,2048.89,1954.82,3905.51,3510.09,0.000053,-0.0012,-0.0027
20100520,2555.94,2493.63,2018.39,1926.37,3813.74,3424.94,0.000053,-0.0077,0.0008
20100521,2583.52,2513.98,2047.85,1957.13,3873.67,3447.77,0.000054,0.0015,-0.0051
20100524,2673.42,2623.04,2123.94,2035.9,4040.07,3588.14,0.000054,0.0047,0.0016
20100525,2622.63,2548.94,2102.58,1995.73,3983.43,3619.9,0.000055,0.0126,-0.0057
20100526,2625.79,2541.85,2101.35,2009.62,3974.13,3594.97,0.000056,0.0036,0
20100527,2655.92,2592.04,2155.91,2051.07,4045.92,3662.89,0.000057,0.0028,-0.003
20100528,2655.77,2590.97,2147.82,2042.08,4071.74,3742.05,0.000057,0.0041,-0.0025
20100531,2592.15,2513.56,2069.46,1981.8,3981.44,3687.59,0.000058,-0.0023,-0.0076
20100601,2568.28,2475.87,2059.52,1958.18,3920,3601.53,0.00006,-0.0047,0.0001
20100602,2571.42,2499.07,2059.78,1978.17,3925.61,3608,0.000061,0.0074,-0.0027
20100603,2552.66,2466.82,2043.8,1956.08,3929.96,3607.67,0.000062,0.0006,-0.0047
20100604,2553.59,2472.66,2035.59,1957.69,4003.47,3631.15,0.000062,0.0001,-0.0034
20100607,2511.73,2406.77,1996.17,1940.47,4018.51,3659.98,0.000062,0.0086,-0.0128
20100608,2513.95,2399.45,2009.05,1958.37,4036.48,3684.58,0.000062,0.0083,-0.0016
20100609,2583.87,2467.92,2062.47,2002.02,4110.38,3750.17,0.000062,-0.0003,0.008
20100610,2562.58,2432.95,2041.35,1993.28,4113.51,3741.97,0.000063,0.0089,-0.0071
20100611,2569.94,2461.04,2056.46,1999.05,4099.45,3668.16,0.000063,-0.0049,0.0072
20100617,2560.24,2444.07,2043.19,1986.1,4018.95,3458.85,0.000065,-0.0008,0.0135
20100618,2513.22,2408.16,1991.85,1955.21,3857.86,3263.2,0.000066,-0.0192,0.0116
20100621,2586.21,2482.81,2047.37,2004.66,3944.34,3269.61,0.000067,-0.0015,0.0084
20100622,2588.7,2478.69,2045.72,2011.42,3959.78,3284.19,0.000069,0.0058,0.0004
20100623,2569.87,2438.67,2014.24,1985.95,3952.73,3280.53,0.00007,0.0056,-0.0038
20100624,2566.74,2430.35,1999.37,1978.01,3949.37,3267.98,0.000071,0.0033,-0.0014
20100625,2552.82,2405.56,1977.57,1955.39,3914.51,3168.79,0.000072,-0.0042,0.0041
20100628,2535.28,2364.9,1962.08,1938.26,3854.51,3132.53,0.000072,-0.0067,0.005
20100629,2427.05,2267.55,1856.05,1847.01,3688.72,3022.29,0.000072,-0.0146,0.0007
20100630,2398.37,2201.8,1813.55,1823.21,3656.96,3043.35,0.000072,-0.0082,-0.0089
20100701,2373.79,2167.29,1772.09,1801.08,3588.02,2922.3,0.000072,0.0045,0.007
20100702,2382.9,2161.79,1754.14,1815.58,3544.26,2832.75,0.000072,-0.001,0.0112
20100705,2363.95,2118.18,1726.74,1801.76,3516.69,2818.77,0.000072,0.0013,0.0006
20100706,2409.42,2168.62,1768.78,1831.93,3615.35,2892.53,0.000072,0.0063,-0.0048
20100707,2421.12,2183.93,1779.83,1849.46,3657.63,2934.84,0.000071,0.0022,-0.0052
20100708,2415.15,2172.53,1785.13,1839.66,3642.32,2938.24,0.000071,-0.0003,-0.001
20100709,2470.92,2265.88,1839.18,1883.85,3751.73,3012.52,0.000071,-0.0018,-0.0037
20100712,2490.72,2291.73,1858.04,1902.28,3769.51,3017.31,0.000071,0.0038,0.0008
20100713,2450.29,2246.49,1806.98,1874.91,3716.71,2969.55,0.000071,0.0005,-0.0069
20100714,2470.44,2265.84,1829.36,1895.57,3753.48,2982.5,0.000071,0.0055,0.0036
20100715,2424.3,2213.19,1785.88,1860.47,3700.3,2943.65,0.000071,-0.0075,-0.0002
20100716,2424.27,2239.34,1792.57,1852.91,3706.7,2951.85,0.000071,0.0031,-0.0029
20100719,2475.42,2330.54,1839.74,1898.04,3773.74,2996.79,0.00007,-0.0017,-0.0008
20100720,2528.73,2405.67,1912.32,1943.8,3849.47,3123.04,0.00007,0.0017,-0.0023
20100721,2535.39,2410.41,1921.06,1958.29,3873.59,3135.52,0.00007,-0.0039,0.0027
20100722,2562.41,2434.34,1950.22,1983.01,3908.18,3171.07,0.000069,0.0035,0.0003
20100723,2572.03,2446.25,1954.21,1986.77,3938.85,3196.85,0.000069,-0.0013,-0.0051
20100726,2588.68,2458.48,1984.95,2009.18,3992.05,3274.53,0.000069,0.003,-0.0037
20100727,2575.37,2443.7,1963.86,1995.73,4067.89,3270.41,0.000068,0.0022,-0.003
20100728,2633.66,2528.15,2020.09,2039.26,4116,3327.25,0.000068,-0.0026,0.0044
20100729,2648.12,2541.82,2059.36,2046.82,4087.52,3310.23,0.000067,0.004,0.0026
20100730,2637.5,2515.66,2066.04,2038.23,4069.96,3313.05,0.000067,0.0004,0.0012
20100802,2672.52,2550.35,2099.37,2066.83,4173.1,3404.94,0.000067,0.0021,-0.003
20100803,2627,2529.83,2059.21,2029.08,4090.17,3352.84,0.000067,0.0021,-0.0053
20100804,2638.52,2549.43,2069.15,2042.9,4157.91,3364.74,0.000067,0.0067,-0.0076
20100805,2620.76,2509.57,2055.06,2034.28,4262.59,3428.94,0.000067,0.006,-0.0073
20100806,2658.39,2549.71,2091.78,2074.63,4379.31,3492.65,0.000067,0.0018,0.0001
20100809,2672.53,2568.83,2137.56,2085.24,4426.28,3572.22,0.000067,0.0031,-0.0048
20100810,2595.27,2474.74,2077.16,2014.92,4270.74,3477.47,0.000067,-0.0055,0.0018
20100811,2607.5,2477.47,2087.34,2026.35,4318.3,3500.65,0.000068,0.0057,-0.0015
20100812,2575.47,2431.6,2062.8,1997.52,4298.12,3486.39,0.000068,0.0011,-0.0034
20100813,2606.7,2471.44,2097.7,2030.56,4366.07,3573.23,0.000068,0.0028,-0.0025
20100816,2661.71,2548.92,2144.68,2091.45,4450.11,3670.11,0.000068,-0.0031,-0.0001
20100817,2671.89,2567.37,2152.64,2108.35,4463.88,3664.76,0.000068,0.0035,-0.0017
20100818,2666.3,2562,2178.41,2101.15,4428.95,3656.94,0.000068,0.0008,-0.003
20100819,2687.98,2628.01,2189.17,2108.98,4430.67,3626.45,0.000068,-0.0024,0
20100820,2642.31,2551.34,2123.36,2077.41,4316.31,3492.97,0.000068,0.0035,0.0019
20100823,2639.37,2534.54,2120.88,2077.47,4338.87,3501.5,0.000068,0.0092,-0.004
20100824,2650.31,2539.6,2139.48,2088.88,4387.78,3537.69,0.000068,0.0037,0.0002
20100825,2596.58,2470.7,2092.32,2035.51,4305.61,3494.64,0.000068,0.0041,-0.0075
20100826,2603.48,2495.37,2092.73,2046.7,4330.79,3526.58,0.000068,0.0019,-0.0035
20100827,2610.74,2490.83,2105.33,2055.46,4391.63,3576.2,0.000068,-0.0018,-0.0024
20100830,2652.66,2544.13,2178.74,2094.5,4533.27,3712.36,0.000069,0.0009,-0.0047
20100831,2638.8,2526.31,2194.2,2082.83,4550.98,3751.22,0.000069,0.009,-0.0066
20100901,2622.88,2523.14,2182.74,2055.9,4488.15,3713.7,0.000069,-0.0012,-0.0012
20100902,2655.78,2551.12,2222.23,2081.45,4593.76,3778.43,0.000069,0.0049,0.0001
20100903,2655.39,2535.76,2212.82,2096.8,4655.79,3782.14,0.000069,0.007,-0.0081
20100906,2696.25,2602.42,2263.05,2130.53,4690.12,3755.87,0.000069,-0.0131,0.013
20100907,2698.36,2608.38,2298.07,2140.02,4697.25,3743.34,0.000069,0.0034,0.0006
20100908,2695.29,2608.21,2350.04,2148.95,4729.57,3801.97,0.000069,0.0021,-0.0081
20100909,2656.35,2547.24,2296.51,2110.51,4719.89,3824.68,0.00007,-0.0002,-0.0057
20100910,2663.21,2539.64,2288.02,2119.83,4799.47,3976.98,0.00007,0.0051,-0.0072
20100913,2688.32,2556.28,2313.58,2154.26,4840.24,4011.21,0.00007,0.0023,-0.0027
20100914,2688.52,2539.07,2309.76,2161.1,4848.29,4003.48,0.00007,0.0031,-0.0015
20100915,2652.5,2492.36,2270.48,2124.01,4742.2,3970.04,0.00007,0,0.0025
20100916,2602.47,2444.7,2221.48,2093.75,4653.2,3865.52,0.00007,-0.0051,0.003
20100917,2598.69,2438.15,2239.68,2078.89,4712.13,3931.56,0.00007,-0.0039,-0.0057
20100920,2588.71,2413.63,2216.15,2067.47,4706.77,3875.49,0.00007,-0.0053,-0.0002
20100921,2591.55,2418.41,2211.35,2068.67,4700.88,3923.71,0.00007,-0.004,0.0004
20100927,2627.97,2461,2287.67,2107.03,4827.96,4064.05,0.000071,0.0038,-0.0053
20100928,2611.35,2423.19,2314.28,2087.52,4859.82,4080.25,0.000071,0.0016,-0.0083
20100929,2610.68,2472.26,2323.49,2079.82,4788.08,4015.73,0.000071,-0.0068,0.0026
20100930,2655.66,2518.71,2394.73,2116.59,4862.09,4056.01,0.000072,-0.0034,0.0004
20101008,2738.74,2703.3,2515.98,2177.97,4989.84,4131.29,0.000072,-0.0083,-0.0024
20101011,2806.94,2856.65,2583.17,2227.14,4962.44,4010.75,0.000072,-0.0088,0.0195
20101012,2841.41,2987.76,2678.91,2248.7,4907.76,3924.57,0.000072,-0.0081,0.0042
20101013,2861.36,2981.1,2691.44,2271.22,4845.74,3891.14,0.000072,0.0016,0.0067
20101014,2879.64,3060.12,2735.72,2276.65,4725.13,3753.76,0.000072,-0.021,0.0115
20101015,2971.16,3156.32,2805.09,2358.42,4721.26,3767.75,0.000073,-0.0192,0.0125
20101018,2955.23,3108.27,2694.9,2372.49,4686.77,3779.53,0.000073,-0.0071,0.01
20101019,3001.85,3222.42,2759.56,2416.41,4783.92,3867.31,0.000073,0.0011,-0.0121
20101020,3003.95,3308.91,2717.46,2405.15,4911.62,3977.37,0.000075,-0.0022,-0.0187
20101021,2983.53,3279.39,2783.15,2381.93,4878.93,4006.95,0.000076,0.0054,0.0026
20101022,2975.04,3278.74,2791.79,2397.47,4939.33,3989.3,0.000076,0.0039,-0.0079
20101025,3051.42,3419.87,2926.36,2453.22,5056.86,4042.79,0.000077,-0.0047,-0.0015
20101026,3041.54,3394.4,2902.23,2464.44,5020.79,4143.67,0.000077,0.0105,-0.0037
20101027,2997.05,3303.54,2848.52,2426.45,4983.54,4088.82,0.000077,0.0096,-0.0014
20101028,2992.58,3270.75,2836.25,2408.42,4977.82,4054.75,0.000077,0.0079,0.0019
20101029,2978.84,3244.27,2858.57,2414.33,5009.98,4092.99,0.000078,0.0076,-0.0022
20101101,3054.02,3416,2986.09,2488.74,5154.82,4196.74,0.000078,-0.0042,-0.0031
20101102,3045.43,3351.85,2998.57,2503.5,5148.3,4169.21,0.000078,0.0063,0.0003
20101103,3030.99,3249.12,2872.8,2468.18,5168.65,4161.94,0.000078,0.0069,-0.0034
20101104,3086.94,3343.27,2932.84,2520.89,5283.36,4250.45,0.000078,0.002,-0.0032
20101105,3129.5,3384.83,2973.98,2554.44,5311.48,4304.13,0.000078,0.0044,0.0023
20101108,3159.51,3400.31,3005.6,2569.74,5411.85,4471.67,0.000078,0.0069,0.0027
20101109,3135,3418.68,3027.59,2539.99,5461.09,4607.57,0.000078,0.0056,-0.0125
20101110,3115.36,3398.19,3025.7,2516.72,5609.27,4692.19,0.000078,0.0041,-0.01
20101111,3147.74,3505.41,3016.54,2516.3,5540.25,4641.11,0.000079,-0.0207,0.0214
20101112,2985.43,3314.15,2800.51,2344.76,5263.07,4447.78,0.000079,-0.0117,0.0056
20101115,3014.41,3249.19,2764.18,2369.75,5473.33,4720.13,0.000079,0.0154,-0.0119
20101116,2894.54,3029.67,2595.96,2302.14,5346.35,4663.29,0.000079,0.0123,-0.0042
20101117,2838.86,2951.21,2526.76,2258.79,5038.94,4340.13,0.000079,-0.0044,0.0119
20101118,2865.45,3006.18,2594.29,2272.26,5080.97,4375.5,0.000079,0.0006,-0.0059
20101119,2888.57,3006.22,2607.04,2313.33,5219.17,4549.73,0.000079,0.0123,-0.0129
20101122,2884.37,2986.02,2628.9,2310.23,5249.63,4594.84,0.00008,0.0129,-0.0055
20101123,2828.28,2920.75,2530.03,2247.33,5213.43,4574.17,0.000081,0.0056,-0.0083
20101124,2859.94,2974.18,2588.78,2292.88,5398.56,4774.21,0.000083,0.0029,-0.0088
20101125,2898.26,3019.55,2634.88,2336.7,5419.47,4762.97,0.000084,-0.0027,0.0083
20101126,2871.7,3043.48,2587,2316.31,5455.77,4747.2,0.000086,0.0039,-0.0114
20101129,2866.36,2986.92,2550.7,2333.32,5543.45,4828.69,0.000087,0.0034,-0.0034
20101130,2820.18,2966.5,2555.97,2281.13,5401.76,4664.17,0.000089,-0.0137,0.0097
20101201,2823.45,2956.63,2563.44,2281.44,5361.4,4593.35,0.00009,0.0057,-0.0006
20101202,2843.61,2980.78,2578.43,2291.99,5365.39,4572.41,0.000091,0.0024,0.003
20101203,2842.43,2968.64,2560.63,2300.46,5340.9,4513.71,0.000092,-0.005,0.0043
20101206,2857.18,3010.95,2572.77,2295.49,5190.54,4451.03,0.000092,-0.0159,0.0167
20101207,2875.86,3052.36,2632.1,2307.38,5253.57,4532.29,0.000093,0.0002,-0.0036
20101208,2848.55,3010.25,2592.89,2318.84,5230.07,4527.33,0.000094,0.0047,-0.003
20101209,2810.95,2942.25,2545.34,2317.95,5090.06,4442.83,0.000097,-0.0023,0.0046
20101210,2841.04,2995.93,2587.63,2338.85,5128.48,4498.8,0.0001,0.0015,-0.0007
20101213,2922.95,3157.27,2689.8,2414.43,5228.21,4590.52,0.0001,-0.0064,0.0068
20101214,2927.08,3159.53,2713.25,2428.39,5319.82,4550.88,0.000102,0.0098,-0.0042
20101215,2911.41,3186.94,2676.01,2400.99,5342.78,4593.35,0.000105,0.0035,-0.0054
20101216,2898.14,3187.84,2645.34,2382.5,5347.36,4598.84,0.000106,0.0032,0.0001
20101217,2893.74,3158.93,2663.42,2397.08,5314.01,4582.3,0.000106,0.0046,0.0006
20101220,2852.92,3115.95,2634.42,2368.83,5248.08,4472.52,0.000107,0.0024,-0.0014
20101221,2904.11,3237.5,2672.79,2411.31,5248.69,4465.77,0.000108,-0.004,0.0118
20101222,2877.9,3202.47,2661.53,2394.86,5160.53,4428.83,0.000113,0.0015,0.0038
20101223,2855.22,3171.39,2621.64,2361.59,5081.6,4362.7,0.000114,-0.0056,0.0024
20101224,2835.16,3105.37,2583.99,2329.39,4975.99,4309.29,0.000119,-0.0064,0.0074
20101227,2781.4,3115.87,2526.94,2280.13,4863.9,4177.03,0.000125,-0.0091,0.0019
20101228,2732.99,3045.97,2478.46,2239.94,4825.36,4119.11,0.000126,-0.0062,-0.0008
20101229,2751.53,3025.7,2494.9,2275.52,4910.14,4187.63,0.000127,0.0083,-0.0033
20101230,2759.57,3051.16,2525.24,2280.64,4878.67,4226.48,0.000127,0.0002,0
20101231,2808.08,3149.36,2614.31,2322.56,4997.48,4304.82,0.000127,0.0009,-0.005
20110104,2852.65,3225.69,2678.95,2378.93,5039.61,4326.5,0.000125,0.001,0.006
20110105,2838.59,3260.88,2643.3,2387.57,4963.03,4333.38,0.000124,0.0075,-0.0011
20110106,2824.2,3218.33,2645.03,2373.01,4894.51,4311.23,0.000122,0.004,-0.0001
20110107,2838.8,3166.93,2612.74,2367.43,4877.53,4304.96,0.000121,-0.0023,0.0034
20110110,2791.81,3120.62,2559.5,2336.34,4745.08,4130.06,0.000119,-0.0045,0.0063
20110111,2804.05,3137.63,2559.62,2339.25,4717.89,4061.13,0.000117,-0.0102,0.01
20110112,2821.3,3143.65,2572.84,2342.66,4718.77,4080.02,0.000115,0.0039,0.0009
20110113,2827.71,3155.44,2552.54,2350.47,4758.51,4133.33,0.000114,-0.0054,-0.0025
20110114,2791.34,3051.52,2468.27,2320.8,4683.76,4083.6,0.000113,-0.004,0.0049
20110117,2706.66,2953.07,2390.71,2245.99,4502.02,3908.09,0.000113,-0.0092,0.0061
20110118,2708.98,2941.21,2405.01,2236.3,4573.57,3925.65,0.000114,0.0036,-0.0077
20110119,2758.1,3036.45,2469.04,2320.09,4636.15,4004.59,0.000119,0.0015,-0.0011
20110120,2677.65,2903.5,2376.57,2254.35,4490.43,3872.67,0.000128,0.0006,0.0049
20110121,2715.29,2934.31,2385.83,2313.99,4470.91,3836.66,0.000135,0.0009,0.0099
20110124,2695.72,2876.48,2350.06,2318.55,4375.84,3714.39,0.000138,-0.0093,0.0183
20110125,2677.43,2848.61,2317.14,2280.65,4343.33,3702.9,0.000144,-0.0117,0.0009
20110126,2708.81,2883.05,2346.23,2343.28,4404.88,3755.24,0.000149,0.002,-0.0008
20110127,2749.15,2961.26,2395.85,2409.68,4459.84,3845.6,0.000152,-0.0049,-0.004
20110128,2752.75,2960.89,2412.92,2418.83,4520,3899.91,0.000154,0.0061,-0.0074
20110131,2790.69,3016.23,2459.38,2479.05,4593.4,3934.32,0.000157,-0.0006,-0.0006
20110201,2798.96,3046.63,2481.74,2450.74,4617.81,3942.5,0.000155,-0.0011,-0.0003
20110209,2774.07,2952.6,2445.09,2442.02,4639.76,3893.16,0.000157,0.0095,-0.0034
20110210,2818.16,3014.53,2501.61,2457.89,4767.94,4053.1,0.000154,0.0045,-0.0111
20110211,2827.33,3004.33,2517.26,2472.31,4768.64,4076.64,0.000149,0.0057,-0.001
20110214,2899.13,3132.81,2614.04,2520.3,4861.61,4129.21,0.000137,-0.009,0.0023
20110215,2899.24,3135.02,2647.38,2530.53,4850.17,4115.38,0.000132,0.0023,0.0015
20110216,2923.9,3200.6,2706.7,2555.63,4869.19,4155.55,0.000131,0.0058,-0.001
20110217,2926.96,3187.4,2706.05,2570.35,4847.83,4132.37,0.000129,0.0039,-0.0007
20110218,2899.79,3125.91,2682.46,2532.86,4866.32,4119.88,0.000129,0.0048,-0.0008
20110221,2932.25,3184.09,2738.81,2561.49,4969.14,4155.63,0.000134,0.0049,-0.0008
20110222,2855.52,3102.49,2684.58,2467.66,4889.81,4021.41,0.000135,-0.0005,-0.0035
20110223,2862.63,3095.09,2719.36,2475.32,4939.54,4084.9,0.000135,0.0094,-0.006
20110224,2878.6,3133.78,2731.14,2491.51,4956.44,4102.85,0.000135,0.0026,0.0024
20110225,2878.57,3115.73,2753.78,2486.8,4903.11,4079.63,0.000135,0.0048,-0.0036
20110228,2905.05,3162.15,2775.36,2536.89,4948.08,4098.19,0.000135,0.0018,-0.0024
20110301,2918.92,3163.12,2793.4,2534.23,4985.63,4160.66,0.000132,0.0014,-0.001
20110302,2913.81,3154.53,2777.7,2502.69,4987.12,4170.94,0.000128,0.0023,-0.0019
20110303,2902.98,3111.55,2746.69,2467.33,4863.82,4048.34,0.000124,-0.0035,0.0078
20110304,2942.31,3175.16,2794.4,2505.74,4912.31,4058.48,0.000122,-0.0014,0.0022
20110307,2996.21,3392.38,2867.9,2541.35,4939.76,4060.75,0.000121,-0.0095,0.0057
20110308,2999.94,3381.34,2872.15,2543.53,4925.3,4061.16,0.000118,0.007,-0.001
20110309,3002.15,3377.71,2854.99,2567.01,4929.73,4066.85,0.000116,0.0044,-0.0006
20110310,2957.14,3269.33,2798.65,2528.3,4949.8,4101.18,0.000115,0.0077,-0.0034
20110311,2933.8,3238.96,2778.6,2495.3,4932.21,4104.76,0.000115,0.0079,-0.0028
20110314,2937.63,3252.03,2793.95,2486.88,4974.59,4238.52,0.000115,0.0056,-0.0066
20110315,2896.26,3154.87,2763.38,2443.75,4915.1,4199.93,0.000115,0.0058,0.0028
20110316,2930.8,3220.8,2850.06,2471.95,4987.77,4181.6,0.000116,-0.0002,0.0003
20110317,2897.3,3214.75,2771.87,2429.71,4982.16,4092.88,0.000116,-0.0054,0.0036
20110318,2906.89,3232.78,2778.59,2453.14,5002.21,4088.51,0.000116,0.0052,-0.0047
20110321,2909.14,3237.69,2774.35,2444.32,4934.28,4013.22,0.000117,-0.0013,0.0086
20110322,2919.14,3233.43,2799.59,2446.13,4902.57,3972.09,0.000117,-0.0011,0.0027
20110323,2948.48,3281.61,2838.71,2479.28,4932.03,4017.12,0.000117,0.0006,-0.0014
20110324,2946.71,3264.48,2833.66,2464.17,4923.8,4025.76,0.000116,0.0065,0.0015
20110325,2977.81,3309.53,2902.55,2484.99,4934.01,4036.47,0.000116,-0.0019,0.0004
20110328,2984.01,3336.52,2918.11,2476.84,4873.29,3952.92,0.000115,0.0019,0.005
20110329,2958.08,3298.22,2866.63,2428.32,4801.3,3870.06,0.000114,0.0002,0.0043
20110330,2955.77,3283.08,2916.73,2421.01,4776.98,3867.82,0.000114,-0.0082,0.002
20110331,2928.11,3256.62,2875.43,2396.41,4793.61,3848.37,0.000114,-0.005,-0.0036
20110401,2967.41,3344.2,2901.28,2420.1,4808.01,3873.17,0.000114,0.0067,-0.0008
20110406,3001.36,3385.84,2952.35,2429.99,4773.43,3824.39,0.000116,-0.0006,0.0059
20110407,3007.91,3378.02,2984.7,2452.63,4783.69,3846.71,0.000116,0.0025,0
20110408,3030.02,3415.62,3019.56,2467.05,4842.21,3920.17,0.000117,-0.0017,-0.0018
20110411,3022.75,3427.48,3016.9,2451.84,4837.43,3904.5,0.000116,-0.0025,0.0007
20110412,3021.37,3389.58,2986.68,2469.54,4853.45,3899.43,0.000116,-0.001,0.0018
20110413,3050.4,3429.98,2991.39,2500.43,4907.12,3982.79,0.000116,0.0014,-0.0043
20110414,3042.64,3388.32,2982.25,2481.2,4889.54,3977.49,0.000116,0.0041,0.0005
20110415,3050.53,3368.15,2985.02,2481.13,4862.81,3965.93,0.000116,0.0031,0.0013
20110418,3057.33,3376.83,2997.28,2475.82,4816.72,3978.03,0.000117,0.005,0.0001
20110419,2999.04,3291.28,2943.79,2429.68,4798.86,3953.87,0.000117,0.0065,-0.0041
20110420,3007.04,3292.12,2951.44,2441.41,4833.83,4073.01,0.000118,0.0022,-0.0013
20110421,3026.67,3355.91,2991.21,2461.63,4823.01,4076.87,0.000119,-0.0007,0.0063
20110422,3010.52,3315.15,2988.47,2467.78,4820.69,4044.31,0.00012,-0.0021,-0.0038
20110425,2964.95,3210.88,2899.52,2416.59,4810.59,4002.77,0.000123,-0.0059,-0.0021
